img_fn,Original_Caption,Caption,mean_similarity_score
1007_Panda_plush_mask_0.png,"['A charming plush panda is resting near a decorated card on a soft bed.', 'A plush panda is resting on a yellow surface next to a card with floral decorations.', 'A panda plush toy is sitting next to a decorative card on a yellow surface.', 'A cute panda toy is resting on a yellow blanket next to a card with floral designs.', 'A stuffed panda is resting on a blanket while a decorative card lies beside it.']","['Someone is preparing a greeting card for sending.', 'Someone is preparing a card on a bed with colorful linens.', 'Someone is preparing a card to be given or sent.', 'Someone is preparing a card for a special occasion on a bed.', 'Someone is preparing a card for a special occasion.']",0.5798991918563843
1007_card_mask_merged.png,"['A charming plush panda is resting near a decorated card on a soft bed.', 'A plush panda is resting on a yellow surface next to a card with floral decorations.', 'A panda plush toy is sitting next to a decorative card on a yellow surface.', 'A cute panda toy is resting on a yellow blanket next to a card with floral designs.', 'A stuffed panda is resting on a blanket while a decorative card lies beside it.']","['A panda toy is resting on a yellow bedding surface.', 'A stuffed panda is resting on a yellow surface.', 'A plush panda is resting on a soft yellow surface.', 'A stuffed panda is resting on a bright yellow fabric surface.', 'A stuffed panda is resting on a yellow blanket.']",0.8373321294784546
1007_green_paper_mask_0.png,"['A charming plush panda is resting near a decorated card on a soft bed.', 'A plush panda is resting on a yellow surface next to a card with floral decorations.', 'A panda plush toy is sitting next to a decorative card on a yellow surface.', 'A cute panda toy is resting on a yellow blanket next to a card with floral designs.', 'A stuffed panda is resting on a blanket while a decorative card lies beside it.']","['A child is engaging with a small stuffed animal and a colorful card on a bed.', 'A child is engaging with a decorative card on a bed.', 'A charming stuffed panda is positioned next to a colorful floral card on a bright yellow surface.', 'A small panda plush toy and a card with floral designs are resting on a yellow surface.', 'A small panda plush toy is resting on a yellow surface next to a decorative card.']",0.8132166266441345
1007_tag_mask_0.png,"['A charming plush panda is resting near a decorated card on a soft bed.', 'A plush panda is resting on a yellow surface next to a card with floral decorations.', 'A panda plush toy is sitting next to a decorative card on a yellow surface.', 'A cute panda toy is resting on a yellow blanket next to a card with floral designs.', 'A stuffed panda is resting on a blanket while a decorative card lies beside it.']","['A cute panda plush toy is resting next to a greeting card on a yellow surface.', 'A playful scene is set with a panda bear and a decorative card lying on a soft, yellow surface', 'A playful scene is taking place with a panda toy and a decorative card laid out on a yellow surface', 'A small stuffed animal is resting on a blanket next to a card with floral designs.', 'A panda plush toy is resting next to a card on a yellow surface.']",0.8654991388320923
1010_bola_sign_mask_0.png,"['A person is walking past a brick wall with advertisements for grocery items.', 'A person is standing in front of a brick wall displaying grocery advertisements.', 'A person is interacting with promotional signs for grocery items on a brick wall.', 'A person is standing near a brick wall with signs indicating grocery items.', 'A person is interacting with advertisements displayed on a brick wall in front of a street.']","['A person is standing near a storefront with prominent signage.', 'A person is standing near a storefront with prominent signage.', 'A person is standing near a storefront with prominent signage.', 'A person is standing near a storefront displaying a sale on milk.', 'A person is standing near a storefront with visible signage.']",0.673125147819519
1010_bola_sign_mask_1.png,"['A person is walking past a brick wall with advertisements for grocery items.', 'A person is standing in front of a brick wall displaying grocery advertisements.', 'A person is interacting with promotional signs for grocery items on a brick wall.', 'A person is standing near a brick wall with signs indicating grocery items.', 'A person is interacting with advertisements displayed on a brick wall in front of a street.']","['A person is walking along the sidewalk in front of a brick building with signage.', 'A person is walking along the street in front of a brick wall with signage.', 'A person is standing on the sidewalk in front of a brick wall with a grocery store sign.', 'A person is standing near a brick wall with signs advertising grocery items.', 'A person is walking along the sidewalk in front of a brick wall with a grocery sign.']",0.7836366891860962
1010_bola_sign_mask_2.png,"['A person is walking past a brick wall with advertisements for grocery items.', 'A person is standing in front of a brick wall displaying grocery advertisements.', 'A person is interacting with promotional signs for grocery items on a brick wall.', 'A person is standing near a brick wall with signs indicating grocery items.', 'A person is interacting with advertisements displayed on a brick wall in front of a street.']","['A person is walking along a street in front of a brick building with a prominent grocery sign.', 'A person is walking along a street in front of a brick building with a grocery sign.', 'A person is walking along the sidewalk in front of a brick wall with a grocery sign.', 'A person is walking along a street in front of a brick building with prominent signage for a grocery store', 'A person is walking along a street in front of a brick building with a prominent grocery sign.']",0.7422464489936829
1010_man_mask_0.png,"['A person is walking past a brick wall with advertisements for grocery items.', 'A person is standing in front of a brick wall displaying grocery advertisements.', 'A person is interacting with promotional signs for grocery items on a brick wall.', 'A person is standing near a brick wall with signs indicating grocery items.', 'A person is interacting with advertisements displayed on a brick wall in front of a street.']","['A storefront is displaying advertisements for grocery items on a brick wall.', 'A storefront is displaying promotional signs for grocery items along a brick wall next to a street.', 'A storefront is advertising grocery items to passersby.', 'A storefront displays advertisements for grocery items along a brick wall.', 'A storefront with prominent signs advertising grocery items is visible along a street.']",0.748320460319519
1012_bone_toy_mask_0.png,"['A small dog is resting comfortably on a blue surface with a plush toy nearby.', 'A small dog is resting on a blue surface with a toy nearby.', 'A small puppy is resting on a blue surface next to a toy.', 'A small dog is resting on a blue fabric with a toy nearby.', 'A small dog is resting on a blue surface with a plush toy nearby.']","['A young puppy is resting on a blue surface with a toy nearby.', 'A small puppy is resting on a blue surface next to a stuffed toy.', 'A small dog is resting on a blue surface with a toy.', 'A small puppy is resting on a blue surface next to a toy.', 'A small dog is resting comfortably on a blue surface.']",0.943127453327179
1012_dog_toy_mask_merged.png,"['A small dog is resting comfortably on a blue surface with a plush toy nearby.', 'A small dog is resting on a blue surface with a toy nearby.', 'A small puppy is resting on a blue surface next to a toy.', 'A small dog is resting on a blue fabric with a toy nearby.', 'A small dog is resting on a blue surface with a plush toy nearby.']","['A small dog is resting on a blue surface with a bone nearby.', 'A small, young dog is resting on a blue surface while a bone lies nearby.', 'A small dog is resting on a blue surface while a bone lies nearby.', 'A small dog is resting on a blue surface with a bone nearby.', 'A small puppy is resting on a blue surface while looking towards the viewer.']",0.8906738758087158
1012_puppy_mask_0.png,"['A small dog is resting comfortably on a blue surface with a plush toy nearby.', 'A small dog is resting on a blue surface with a toy nearby.', 'A small puppy is resting on a blue surface next to a toy.', 'A small dog is resting on a blue fabric with a toy nearby.', 'A small dog is resting on a blue surface with a plush toy nearby.']","['A small stuffed animal is lying on a blue surface with a small toy next to it.', 'A small, furry creature is interacting with a toy in a setting that appears to have a bright,', 'A small animal is interacting with a toy on a blue surface.', 'A small toy is resting on a blue fabric surface.', 'A small animal is interacting with a toy on a blue surface.']",0.7875682711601257
1012_rope_toy_mask_merged.png,"['A small dog is resting comfortably on a blue surface with a plush toy nearby.', 'A small dog is resting on a blue surface with a toy nearby.', 'A small puppy is resting on a blue surface next to a toy.', 'A small dog is resting on a blue fabric with a toy nearby.', 'A small dog is resting on a blue surface with a plush toy nearby.']","['A small dog is resting on a blue surface.', 'A small dog is resting calmly on a blue surface.', 'A small dog is resting on a blue surface.', 'A small dog is resting on a blue surface, looking directly at the viewer.', 'A small dog is resting attentively on a blue surface.']",0.9149013757705688
1017_cups_mask_0.png,"['A young girl is interacting with another person while standing near a barrier.', 'A young girl is interacting with someone near a barrier.', 'A young girl is interacting with an adult near a barrier.', 'A young girl is interacting with another person near a barrier.', 'A young woman is interacting with a child near a barrier.']","['Two young girls are interacting near a barrier in an outdoor area.', 'Two young girls are standing near a barrier, seemingly engaged in an interaction or waiting for something to happen', 'Two young women are standing near a barrier, one looking towards the other.', 'Two young girls are interacting near a barrier, possibly in a public or recreational area.', 'Two young females are interacting near a barrier, possibly in a public or outdoor setting.']",0.7967856526374817
