img_fn,Original_Caption,Caption,mean_similarity_score
1007_Panda_plush_mask_0.png,"['Someone has prepared a small plush panda and a floral greeting card as a thoughtful gift or gesture of appreciation.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful surprise or gift for a loved one.', 'A stuffed panda and a floral greeting card have been arranged on a bed as a thoughtful gift for someone.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift or gesture of affection.', 'A small stuffed panda and a floral greeting card have been set out as a thoughtful gift.']","['A floral greeting card and matching envelope have been thoughtfully placed on a bed, likely as a surprise message for a loved one.', 'A floral greeting card has been left on a bed as a thoughtful surprise for a loved one to find.', 'A cheerful greeting card has been left on a bed as a thoughtful surprise for a loved one.', 'A floral greeting card rests on a bed, suggesting a personal message has recently been received or left as a surprise for someone to find.', 'Someone has left a floral greeting card on a bed as a thoughtful surprise for a loved one to discover.']",0.748349130153656
1007_card_mask_merged.png,"['Someone has prepared a small plush panda and a floral greeting card as a thoughtful gift or gesture of appreciation.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful surprise or gift for a loved one.', 'A stuffed panda and a floral greeting card have been arranged on a bed as a thoughtful gift for someone.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift or gesture of affection.', 'A small stuffed panda and a floral greeting card have been set out as a thoughtful gift.']","['A small stuffed panda sits alone on a rumpled bed, waiting for its owner to return.', 'A new panda plush toy with its tag still attached sits on a bed, appearing to be displayed as a recent acquisition.', 'A small panda stuffed animal sits alone on a bed, appearing as if it were recently left there as a gift or decoration.', 'A Beanie Baby panda toy is sitting alone on a yellow bedsheet.', 'A new panda plush toy sits alone on a bed, likely recently placed there for display or as a gift.']",0.700715184211731
1007_green_paper_mask_0.png,"['Someone has prepared a small plush panda and a floral greeting card as a thoughtful gift or gesture of appreciation.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful surprise or gift for a loved one.', 'A stuffed panda and a floral greeting card have been arranged on a bed as a thoughtful gift for someone.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift or gesture of affection.', 'A small stuffed panda and a floral greeting card have been set out as a thoughtful gift.']","['A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift.', 'A panda plush toy and a decorative card have been placed on a bed, likely as a thoughtful gift or a sweet gesture for someone.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift or surprise gesture.', 'A small stuffed panda and a floral greeting card are arranged on a bed, suggesting a thoughtful gift or a ""get well"" gesture for someone.', 'A small panda plush and a floral greeting card are presented together as a thoughtful gift or gesture.']",0.8971876502037048
1007_tag_mask_0.png,"['Someone has prepared a small plush panda and a floral greeting card as a thoughtful gift or gesture of appreciation.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful surprise or gift for a loved one.', 'A stuffed panda and a floral greeting card have been arranged on a bed as a thoughtful gift for someone.', 'A stuffed panda and a floral greeting card have been left on a bed as a thoughtful gift or gesture of affection.', 'A small stuffed panda and a floral greeting card have been set out as a thoughtful gift.']","['A stuffed panda and a floral greeting card are laid out on a bed as a thoughtful gift or surprise for someone.', 'A stuffed panda and a floral greeting card are arranged as a thoughtful gift or ""get well"" gesture.', 'A panda stuffed animal and a floral greeting card have been carefully arranged on a bed as a thoughtful surprise gift.', 'A stuffed panda and a floral greeting card are arranged together as a thoughtful gift or message for someone.', 'A panda plush sits beside a floral card, likely prepared as a comforting gift or greeting for someone.']",0.8961421251296997
1010_bola_sign_mask_0.png,"['A man walks along a sidewalk past a brick grocery store wall displaying large price signs for milk and meat.', 'A man walks past large grocery advertisements displayed on the brick exterior of a store.', 'A person walks along a sidewalk past a grocery store featuring large, hand-painted advertisements for milk and meat.', 'A man walks along a sunny sidewalk past a local grocery store featuring hand-painted signs for daily food specials.', 'A man walks along a sidewalk past the brick wall of a grocery store featuring large, hand-painted advertisements for various food products.']","['A man walks along a sidewalk past the side of a grocery store advertising its daily specials.', 'A man is walking past the brick wall of a grocery store that is displaying large advertisements for milk and beef stew.', 'A man walks along a sidewalk past a brick grocery store wall featuring large signs advertising specials on milk and beef stew.', 'A man walks along the sidewalk past large, vibrant advertisements displayed on the side of a brick grocery store.', 'A man walks past a brick grocery store featuring large, hand-painted advertisements for milk and beef stew.']",0.8595510125160217
1010_bola_sign_mask_1.png,"['A man walks along a sidewalk past a brick grocery store wall displaying large price signs for milk and meat.', 'A man walks past large grocery advertisements displayed on the brick exterior of a store.', 'A person walks along a sidewalk past a grocery store featuring large, hand-painted advertisements for milk and meat.', 'A man walks along a sunny sidewalk past a local grocery store featuring hand-painted signs for daily food specials.', 'A man walks along a sidewalk past the brick wall of a grocery store featuring large, hand-painted advertisements for various food products.']","['A man walks along a sidewalk past a large brick grocery store wall featuring advertisements for milk and meat.', 'A man walks past a grocery store with large signs advertising milk and meat specials on its brick wall.', 'A man walks along a sidewalk past a neighborhood grocery store, likely going about his daily routine.', 'A person walks along a sidewalk past the brick exterior of a grocery store featuring large hand-painted advertisements for milk and meat.', 'A man walks past a grocery store with large advertisements for milk and steak posted on its brick exterior.']",0.8555017113685608
1010_bola_sign_mask_2.png,"['A man walks along a sidewalk past a brick grocery store wall displaying large price signs for milk and meat.', 'A man walks past large grocery advertisements displayed on the brick exterior of a store.', 'A person walks along a sidewalk past a grocery store featuring large, hand-painted advertisements for milk and meat.', 'A man walks along a sunny sidewalk past a local grocery store featuring hand-painted signs for daily food specials.', 'A man walks along a sidewalk past the brick wall of a grocery store featuring large, hand-painted advertisements for various food products.']","['A man walks along the sidewalk past a brick grocery store building displaying hand-painted advertisements for meat specials.', 'A man walks along a sidewalk past the brick exterior of a grocery store featuring hand-painted advertisements.', 'A man walks along a sidewalk past a brick grocery store displaying hand-painted signs for meat specials.', 'A man walks along a sidewalk past the brick wall of a grocery store featuring large advertisements for meat specials.', 'A person walks along a sidewalk past the exterior brick wall of a grocery store advertising meat specials.']",0.8733587861061096
1010_man_mask_0.png,"['A man walks along a sidewalk past a brick grocery store wall displaying large price signs for milk and meat.', 'A man walks past large grocery advertisements displayed on the brick exterior of a store.', 'A person walks along a sidewalk past a grocery store featuring large, hand-painted advertisements for milk and meat.', 'A man walks along a sunny sidewalk past a local grocery store featuring hand-painted signs for daily food specials.', 'A man walks along a sidewalk past the brick wall of a grocery store featuring large, hand-painted advertisements for various food products.']","['A local grocery store is advertising competitive prices on meat and milk using hand-painted signs on its exterior wall.', 'A local grocery store advertises food prices through hand-painted signs on an exterior brick wall.', 'A neighborhood grocery store is advertising prices for milk and meat using hand-painted signs displayed on its exterior brick wall.', 'A local grocery store is advertising its current meat and dairy specials to passersby using hand-painted signs on an exterior brick wall.', 'A neighborhood grocery store is advertising its current sales on meat and dairy products through large, hand-painted signs on its exterior wall.']",0.6896302103996277
1012_bone_toy_mask_0.png,"['A small puppy is taking a rest on a blue rug surrounded by its chew toys.', 'A small brown puppy lies on a blue rug next to its toys.', 'A puppy is pausing during playtime with its chew toys on a rug.', 'A young puppy pauses during playtime with its toys to look curiously toward the camera.', 'A young puppy is resting on a rug while taking a break from playing with its toys.']","['A young puppy pauses its playtime to look curiously at the camera while resting on a rug with its toy.', 'A young puppy rests on a blue rug while looking curiously at the camera next to its plush bone toy.', 'A young puppy rests on a blue rug, keeping a paw close to its plush toy while looking curiously toward the viewer.', 'A young puppy is taking a break from playing with its plush toy while resting on a rug.', 'A curious puppy pauses during playtime to look at the camera while resting on a blue rug next to its toy.']",0.8390277624130249
1012_dog_toy_mask_merged.png,"['A small puppy is taking a rest on a blue rug surrounded by its chew toys.', 'A small brown puppy lies on a blue rug next to its toys.', 'A puppy is pausing during playtime with its chew toys on a rug.', 'A young puppy pauses during playtime with its toys to look curiously toward the camera.', 'A young puppy is resting on a rug while taking a break from playing with its toys.']","['A small brown puppy is resting on a blue rug while keeping an eye on its bone-shaped treat.', 'A curious puppy rests on a blue rug while looking up from its bone-shaped treat.', 'A small puppy is resting on a blue rug, looking alertly at someone while its bone toy sits nearby.', 'A small puppy is resting on a rug and looking curiously at the camera while keeping its bone-shaped toy nearby.', 'A young puppy rests on a blue rug, looking expectantly at the camera next to its bone-shaped toy.']",0.806557834148407
