img_fn,Original_Caption,Caption,mean_similarity_score
1007_Panda_plush_mask_0.png,"['Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift.', 'Someone has prepared a gift consisting of a stuffed panda and a card.', 'Someone has likely prepared a thoughtful gift or a greeting card accompanied by a stuffed animal.']","['Someone is preparing to send or give a handmade card.', 'Someone is preparing to send a greeting card.', 'Someone is preparing to send a greeting card.', 'Someone is preparing to send a greeting card.', 'Someone is preparing to send a greeting card.']",0.7485740780830383
1007_card_mask_merged.png,"['Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift.', 'Someone has prepared a gift consisting of a stuffed panda and a card.', 'Someone has likely prepared a thoughtful gift or a greeting card accompanied by a stuffed animal.']","['A plush panda toy is sitting on a bed.', 'A panda plushie is sitting on a bed.', 'A panda plush toy is sitting on a yellow bedsheet.', 'A panda plushie is sitting on a bed.', 'A panda plush toy is sitting on a bed.']",0.4538014233112335
1007_green_paper_mask_0.png,"['Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift.', 'Someone has prepared a gift consisting of a stuffed panda and a card.', 'Someone has likely prepared a thoughtful gift or a greeting card accompanied by a stuffed animal.']","['Someone may have left a stuffed animal and a card as a thoughtful gift or a surprise.', 'Someone has left a stuffed animal and a greeting card as a thoughtful gift.', 'Someone is preparing a gift of a stuffed panda and a card.', 'Someone has left a stuffed animal and a card as a gift.', 'Someone has left a gift of a panda plush and a card on a bed.']",0.7289719581604004
1007_tag_mask_0.png,"['Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift or greeting.', 'Someone is preparing a thoughtful gift.', 'Someone has prepared a gift consisting of a stuffed panda and a card.', 'Someone has likely prepared a thoughtful gift or a greeting card accompanied by a stuffed animal.']","['Someone is preparing a thoughtful gift or a card for another person.', 'A panda plushie is sitting next to a card and some stationery, possibly as part of a gift', 'Someone has likely left a thoughtful gift or a greeting card for another person.', 'Someone has left a gift of a panda plush and a card on a bed.', 'Someone has likely left a small gift and a card for another person.']",0.725982666015625
1010_bola_sign_mask_0.png,"['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A person is walking past grocery store advertisements on a brick wall.', 'A man is walking past the exterior wall of a grocery store.', 'A man is walking past a grocery store with promotional signs on the brick wall.']","['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.']",0.9131150245666504
1010_bola_sign_mask_1.png,"['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A person is walking past grocery store advertisements on a brick wall.', 'A man is walking past the exterior wall of a grocery store.', 'A man is walking past a grocery store with promotional signs on the brick wall.']","['A person is walking past a grocery store with promotional signs on the wall.', 'A man is walking past a grocery store.', 'A person is walking past a brick grocery store wall with advertising signs.', 'A man is walking past the exterior wall of a grocery store.', 'A person is walking past a brick wall with grocery store advertisements.']",0.8756649494171143
1010_bola_sign_mask_2.png,"['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A person is walking past grocery store advertisements on a brick wall.', 'A man is walking past the exterior wall of a grocery store.', 'A man is walking past a grocery store with promotional signs on the brick wall.']","['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A man is walking past a grocery store.']",0.9131150245666504
1010_man_mask_0.png,"['A man is walking past a grocery store.', 'A man is walking past a grocery store.', 'A person is walking past grocery store advertisements on a brick wall.', 'A man is walking past the exterior wall of a grocery store.', 'A man is walking past a grocery store with promotional signs on the brick wall.']","['A grocery store is advertising its current prices for milk and meat on an exterior brick wall.', 'A grocery store is advertising its current sales on milk and meat on an exterior brick wall.', 'A grocery store is advertising the prices of milk, steak, and beef stew on its exterior brick wall', 'A grocery store is advertising sale prices for milk, steak, and beef stew on its exterior wall.', 'A brick wall displays advertisements for grocery items and their prices.']",0.6117594242095947
1012_bone_toy_mask_0.png,"['A small puppy is resting on a blue mat with its toys.', 'A small puppy is resting on a blue mat next to its toys.', 'A puppy is resting on a blue mat with its toys.', 'A small puppy is relaxing on a blue mat with its toys.', 'A small puppy is lying on a blue mat with its toys.']","['A small puppy is resting on a blue mat next to its toy.', 'A small puppy is resting on a blue mat next to its toy.', 'A small puppy is resting on a blue mat next to its toy.', 'A small puppy is resting on a blue mat next to its toy.', 'A small puppy is resting on a blue mat next to its toy.']",0.9522925615310669
1012_dog_toy_mask_merged.png,"['A small puppy is resting on a blue mat with its toys.', 'A small puppy is resting on a blue mat next to its toys.', 'A puppy is resting on a blue mat with its toys.', 'A small puppy is relaxing on a blue mat with its toys.', 'A small puppy is lying on a blue mat with its toys.']","['A small puppy is resting on a blue mat next to a chew toy.', 'A small puppy is resting on a blue mat next to a chew toy.', 'A small puppy is lying on a blue mat, looking toward the camera.', 'A small puppy is resting on a blue mat and looking toward the camera.', 'A small puppy is resting on a blue mat next to a chew toy.']",0.9203556180000305
