img_fn,Original_Caption,Caption,mean_similarity_score
1007_Panda_plush_mask_0.png,"['A plush panda toy is being presented with a floral greeting card, suggesting a gift-giving or celebration moment.', 'A stuffed panda plush toy is posing next to a floral greeting card or artwork on a yellow blanket.', 'A stuffed panda bear is sitting next to a floral greeting card, appearing to admire or present the decorative design.', 'A stuffed panda toy is displaying a floral greeting card or artwork, as if presenting it to the viewer.', 'A stuffed panda toy is displaying a floral greeting card, possibly preparing to send it as a gift or share it as a sweet gesture.']","['A handmade floral greeting card is being displayed on a bed, likely in preparation to be sent or given to someone as a thoughtful gift.', 'Someone is preparing to wrap or gift a handmade floral greeting card, layering it with decorative green checkered paper as packaging.', 'Someone is preparing to send a floral greeting card, with the decorative card placed on top of a green gingham envelope.', 'A handmade greeting card with a floral design is being displayed on a bed, likely prepared to be sent to someone special.', '# A greeting card with a floral design is being displayed on a bed, suggesting someone is preparing to send or share a handmade or decorative card.']",0.6613098978996277
1007_card_mask_merged.png,"['A plush panda toy is being presented with a floral greeting card, suggesting a gift-giving or celebration moment.', 'A stuffed panda plush toy is posing next to a floral greeting card or artwork on a yellow blanket.', 'A stuffed panda bear is sitting next to a floral greeting card, appearing to admire or present the decorative design.', 'A stuffed panda toy is displaying a floral greeting card or artwork, as if presenting it to the viewer.', 'A stuffed panda toy is displaying a floral greeting card, possibly preparing to send it as a gift or share it as a sweet gesture.']","['A Ty Beanie Baby panda sits alone on a bed, appearing to wait or rest in a quiet moment.', ""A stuffed panda toy with a Ty heart tag sits on a yellow bed, appearing to be part of someone's collection or placed there for display."", 'A plush panda toy with a Ty heart tag sits alone on a yellow bed, appearing to wait or rest in a bedroom setting.', 'A plush panda toy with a Ty heart tag sits on a yellow bed, appearing to be part of a collection or display.', 'A small panda plush toy with a Ty heart tag sits alone on a yellow bed, appearing to be waiting or resting.']",0.6850942373275757
1007_green_paper_mask_0.png,"['A plush panda toy is being presented with a floral greeting card, suggesting a gift-giving or celebration moment.', 'A stuffed panda plush toy is posing next to a floral greeting card or artwork on a yellow blanket.', 'A stuffed panda bear is sitting next to a floral greeting card, appearing to admire or present the decorative design.', 'A stuffed panda toy is displaying a floral greeting card or artwork, as if presenting it to the viewer.', 'A stuffed panda toy is displaying a floral greeting card, possibly preparing to send it as a gift or share it as a sweet gesture.']","[""A stuffed panda toy is displaying a floral artwork, suggesting it's being presented or admired as part of a collection or gift."", '# A stuffed panda toy is posing next to a floral greeting card or artwork as if admiring or displaying it.', 'A panda plush toy is sitting on a yellow blanket next to a floral illustration, as if admiring or displaying the artwork.', 'A plush panda toy with a gift tag is displayed next to a greeting card featuring a floral design, suggesting a gift presentation or display.', 'A stuffed panda toy is posing next to a floral greeting card or artwork, as if admiring the illustration.']",0.8780023455619812
1007_tag_mask_0.png,"['A plush panda toy is being presented with a floral greeting card, suggesting a gift-giving or celebration moment.', 'A stuffed panda plush toy is posing next to a floral greeting card or artwork on a yellow blanket.', 'A stuffed panda bear is sitting next to a floral greeting card, appearing to admire or present the decorative design.', 'A stuffed panda toy is displaying a floral greeting card or artwork, as if presenting it to the viewer.', 'A stuffed panda toy is displaying a floral greeting card, possibly preparing to send it as a gift or share it as a sweet gesture.']","[""A cute panda plush toy is admiring a floral illustration on paper, positioned as if it's appreciating the artwork on display."", 'A plush panda toy is admiring a floral illustration, as if appreciating the artwork displayed before it.', 'A cute panda plush toy is admiring a floral illustration, as if appreciating the artwork displayed before it.', 'A stuffed panda toy is admiring a floral artwork displayed on a yellow bedspread.', 'A plush panda toy sits on a bed admiring a floral greeting card or artwork displayed beside it.']",0.813382089138031
1010_bola_sign_mask_0.png,"['# A person walks past a grocery store displaying prices for milk, bola, and beef stew, suggesting a modest neighborhood market catering to budget-conscious shoppers.', '# A person walks past a grocery store displaying prices that appear frozen in time, suggesting economic stagnation or the passage of many years.', '# Analysis\n\nA person walks past a grocery store displaying price signs, suggesting this photo captures a moment of economic conditions or daily life in an urban neighborhood.', '# A person walks past a grocery store displaying vintage price signs, suggesting this is either a historical photograph or a store preserving nostalgic advertising from an era when milk cost $2.49 and beef stew was $1.99 per pound.', 'A person walks past a grocery store displaying vintage price signs, suggesting this photograph captures a moment from several decades ago when these prices were current.']","['# A person walks past a grocery store storefront displaying vintage price signs for milk and beef stew, suggesting this photograph captures a moment from an earlier era or a location preserving nostalgic advertising.', '# A pedestrian walks past a grocery store with vintage price advertisements displayed on its brick facade.', 'A person walks past a grocery store displaying vintage price advertisements on its brick facade, suggesting this may be a historical photograph or a store preserving retro signage.', 'A person walks past a grocery store advertising vintage prices for milk and beef stew on its brick exterior.', '# Scene Interpretation\n\nA person walks past a vintage grocery store storefront displaying old-fashioned product advertisements on its brick wall, suggesting this is either a historic neighborhood or a location with preserved mid-century commercial signage.']",0.7716763019561768
1010_bola_sign_mask_1.png,"['# A person walks past a grocery store displaying prices for milk, bola, and beef stew, suggesting a modest neighborhood market catering to budget-conscious shoppers.', '# A person walks past a grocery store displaying prices that appear frozen in time, suggesting economic stagnation or the passage of many years.', '# Analysis\n\nA person walks past a grocery store displaying price signs, suggesting this photo captures a moment of economic conditions or daily life in an urban neighborhood.', '# A person walks past a grocery store displaying vintage price signs, suggesting this is either a historical photograph or a store preserving nostalgic advertising from an era when milk cost $2.49 and beef stew was $1.99 per pound.', 'A person walks past a grocery store displaying vintage price signs, suggesting this photograph captures a moment from several decades ago when these prices were current.']","['A person walks past a grocery store advertising milk and butter at budget prices.', 'A person walks past a grocery store advertising milk and bola products at budget prices.', 'A person walks past a grocery store displaying price advertisements for milk and other products.', 'A person walks past a grocery store displaying price advertisements for milk and cooking oil, suggesting this is likely a neighborhood market in a South Asian community.', 'A person walks past a grocery store displaying price signs for milk and bola (a Filipino pastry), suggesting this is a neighborhood shop serving a Filipino community.']",0.7281494736671448
1010_bola_sign_mask_2.png,"['# A person walks past a grocery store displaying prices for milk, bola, and beef stew, suggesting a modest neighborhood market catering to budget-conscious shoppers.', '# A person walks past a grocery store displaying prices that appear frozen in time, suggesting economic stagnation or the passage of many years.', '# Analysis\n\nA person walks past a grocery store displaying price signs, suggesting this photo captures a moment of economic conditions or daily life in an urban neighborhood.', '# A person walks past a grocery store displaying vintage price signs, suggesting this is either a historical photograph or a store preserving nostalgic advertising from an era when milk cost $2.49 and beef stew was $1.99 per pound.', 'A person walks past a grocery store displaying vintage price signs, suggesting this photograph captures a moment from several decades ago when these prices were current.']","['A person walks past a grocery store displaying promotional signs for discounted meat products.', 'A person walks past a grocery store advertising Filipino food specials like bola and beef stew.', 'A person walks past a grocery store advertising Filipino dishes at discounted prices per pound.', '# Scene Analysis\n\nA person walks past a grocery store displaying discounted prices for prepared foods, suggesting this may be an economical neighborhood or a store offering budget-friendly meal options.', 'A person walks past a grocery store displaying price advertisements for Filipino dishes on its brick storefront.']",0.680916428565979
1010_man_mask_0.png,"['# A person walks past a grocery store displaying prices for milk, bola, and beef stew, suggesting a modest neighborhood market catering to budget-conscious shoppers.', '# A person walks past a grocery store displaying prices that appear frozen in time, suggesting economic stagnation or the passage of many years.', '# Analysis\n\nA person walks past a grocery store displaying price signs, suggesting this photo captures a moment of economic conditions or daily life in an urban neighborhood.', '# A person walks past a grocery store displaying vintage price signs, suggesting this is either a historical photograph or a store preserving nostalgic advertising from an era when milk cost $2.49 and beef stew was $1.99 per pound.', 'A person walks past a grocery store displaying vintage price signs, suggesting this photograph captures a moment from several decades ago when these prices were current.']","['# Analysis\n\nA grocery store is displaying prices for basic food items, likely indicating these are promotional or sale prices, possibly from a past era given the vintage appearance of the signage and pricing.', '# A grocery store is displaying price signs for its products on the storefront.', '# A grocery store is displaying promotional price signs for everyday staple foods on its brick exterior.', '# A grocery store is displaying price signs for affordable staple food items, likely indicating a budget-friendly market serving a cost-conscious community.', '# A grocery store is advertising its product prices on the exterior brick wall with large promotional signs.']",0.6811256408691406
1012_bone_toy_mask_0.png,"['A young brown dog is lying on a blue mat next to its toys, looking directly at the camera with a calm, attentive expression.', 'A young brown dog is playing with or examining its toy on a blue mat indoors.', 'A young brown dog is playing with or examining a stuffed toy on a blue mat, appearing curious and engaged with its plaything.', 'A brown dog is lying on a blue mat and playing with or examining a stuffed toy in front of it.', 'A young brown dog lies on a blue mat and gazes directly at the camera while playing with or examining its toy nearby.']","['A young brown dog is playing with or investigating a stuffed toy on a blue mat indoors.', 'A young brown dog is playfully interacting with or pawing at a stuffed toy while lying on a blue mat.', 'A young puppy is playing with or about to pounce on its toy while lying on a blue mat.', 'A young dog is playing with or examining a stuffed toy while lying on a blue mat.', 'A young dog is playing with or examining a stuffed toy while lying on a blue mat.']",0.8750767707824707
1012_dog_toy_mask_merged.png,"['A young brown dog is lying on a blue mat next to its toys, looking directly at the camera with a calm, attentive expression.', 'A young brown dog is playing with or examining its toy on a blue mat indoors.', 'A young brown dog is playing with or examining a stuffed toy on a blue mat, appearing curious and engaged with its plaything.', 'A brown dog is lying on a blue mat and playing with or examining a stuffed toy in front of it.', 'A young brown dog lies on a blue mat and gazes directly at the camera while playing with or examining its toy nearby.']","['A young dog is lying on a blue mat in what appears to be a shelter or kennel, looking directly at the camera with a calm, attentive expression.', 'A young dog lies on a blue mat in what appears to be a shelter or kennel, looking directly at the camera with a calm, attentive expression.', 'A young dog lies on a blue mat in what appears to be a shelter or kennel, looking directly at the camera with a calm expression.', 'A young dog lies on a blue mat in what appears to be a shelter or kennel facility, looking directly at the camera with a calm, attentive expression.', 'A young dog lies on a blue mat in what appears to be a kennel or shelter, gazing directly at the camera with a hopeful expression.']",0.7462798953056335
