img_fn,Original_Caption,Caption,mean_similarity_score
1007_Panda_plush_mask_0.png,"['A greeting card with floral designs rests next to a plush panda on a bed, indicating a thoughtful message was intended for the toy.', 'A stuffed panda sits beside a floral greeting card, suggesting a personal note was left as a friendly gesture.', 'Someone placed a greeting card with floral designs next to a plush panda on a bed, suggesting it was a personal message left for the toy.', 'A greeting card with floral designs rests beside a plush toy on a bed, suggesting a personal message or gift was left there.', 'Someone has prepared a greeting card with a floral design to be accompanied by a plush panda toy, likely for a special occasion.']","['Someone left a floral greeting card on their bed, likely intending to share a personal message or sentiment.', 'A floral greeting card rests on a bed, indicating a personal message was left for someone.', 'A floral greeting card was placed on a bed, suggesting a personal gesture of affection or celebration.', 'Someone left a floral greeting card on a bed, likely intending to share a warm message or wish.', 'A floral greeting card rests on a bed, suggesting someone is preparing to send a heartfelt message.']",0.7862235903739929
1007_card_mask_merged.png,"['A greeting card with floral designs rests next to a plush panda on a bed, indicating a thoughtful message was intended for the toy.', 'A stuffed panda sits beside a floral greeting card, suggesting a personal note was left as a friendly gesture.', 'Someone placed a greeting card with floral designs next to a plush panda on a bed, suggesting it was a personal message left for the toy.', 'A greeting card with floral designs rests beside a plush toy on a bed, suggesting a personal message or gift was left there.', 'Someone has prepared a greeting card with a floral design to be accompanied by a plush panda toy, likely for a special occasion.']","['A stuffed panda toy sits on a bed, likely placed there for comfort or as part of a bedtime routine.', 'A stuffed panda toy rests on a bed, suggesting it was placed there by someone.', ""A stuffed panda rests on a bed, likely serving as a comforting toy in a child's bedroom."", 'A stuffed panda sits on a bed, suggesting a quiet moment of comfort or rest in a personal space.', 'A stuffed panda rests on a bed, suggesting it was set down after being played with.']",0.7160081267356873
1007_green_paper_mask_0.png,"['A greeting card with floral designs rests next to a plush panda on a bed, indicating a thoughtful message was intended for the toy.', 'A stuffed panda sits beside a floral greeting card, suggesting a personal note was left as a friendly gesture.', 'Someone placed a greeting card with floral designs next to a plush panda on a bed, suggesting it was a personal message left for the toy.', 'A greeting card with floral designs rests beside a plush toy on a bed, suggesting a personal message or gift was left there.', 'Someone has prepared a greeting card with a floral design to be accompanied by a plush panda toy, likely for a special occasion.']","['A person has received a panda plush toy and a floral greeting card as a gift, placed together on a bed.', 'A floral greeting card rests beside a stuffed panda, likely as a gesture of affection or a thoughtful gift.', 'Someone placed a floral greeting card next to a stuffed panda toy as a heartfelt gesture.', 'A greeting card with floral designs was placed beside a stuffed toy, likely as a personal message or gift.', 'A floral greeting card and a stuffed panda are placed together on a bed, likely as a gift.']",0.879092812538147
1007_tag_mask_0.png,"['A greeting card with floral designs rests next to a plush panda on a bed, indicating a thoughtful message was intended for the toy.', 'A stuffed panda sits beside a floral greeting card, suggesting a personal note was left as a friendly gesture.', 'Someone placed a greeting card with floral designs next to a plush panda on a bed, suggesting it was a personal message left for the toy.', 'A greeting card with floral designs rests beside a plush toy on a bed, suggesting a personal message or gift was left there.', 'Someone has prepared a greeting card with a floral design to be accompanied by a plush panda toy, likely for a special occasion.']","['A floral greeting card placed beside a plush panda suggests a thoughtful gesture of affection was shared in a personal space.', 'A child placed a floral greeting card beside their stuffed panda on the bed as a thoughtful gesture.', 'A floral greeting card was placed beside a stuffed panda, likely as a thoughtful message left for the toy.', 'A floral greeting card was placed beside a plush panda on a bed, likely as a gesture of affection.', 'Someone placed a floral greeting card beside a stuffed panda on a bed, likely as a thoughtful gesture.']",0.8913295865058899
1010_bola_sign_mask_0.png,"['A person walks past a grocery store featuring prominent advertisements for discounted products.', 'A pedestrian walks past a grocery store with price signs advertising various food items.', 'A man walks past a grocery store with visible advertisements for discounted food items.', 'A man walks past a grocery store with visible price signs advertising discounted milk and stew items.', 'A man walks past a grocery store with visible price advertisements on its exterior wall.']","['A man walks past a grocery store displaying advertisements for milk and beef stew.', 'A man walks along the sidewalk in front of a grocery store, likely heading to make a purchase.', 'A man walks past a grocery store with signs advertising milk and beef stew.', 'A man walks along the sidewalk in front of a grocery store.', 'A man walks along the sidewalk in front of a grocery store on a clear day.']",0.7873684167861938
1010_bola_sign_mask_1.png,"['A person walks past a grocery store featuring prominent advertisements for discounted products.', 'A pedestrian walks past a grocery store with price signs advertising various food items.', 'A man walks past a grocery store with visible advertisements for discounted food items.', 'A man walks past a grocery store with visible price signs advertising discounted milk and stew items.', 'A man walks past a grocery store with visible price advertisements on its exterior wall.']","['A pedestrian walks past a grocery store displaying promotional advertisements for dairy products.', 'A pedestrian walks past a grocery store with visible price advertisements on its brick exterior.', 'A man walks along the sidewalk in front of a grocery store with visible price signs for milk and another item.', 'A pedestrian walks past a grocery store with visible price advertisements on its exterior wall.', 'A pedestrian walks along the sidewalk in front of a grocery store.']",0.832632839679718
1010_bola_sign_mask_2.png,"['A person walks past a grocery store featuring prominent advertisements for discounted products.', 'A pedestrian walks past a grocery store with price signs advertising various food items.', 'A man walks past a grocery store with visible advertisements for discounted food items.', 'A man walks past a grocery store with visible price signs advertising discounted milk and stew items.', 'A man walks past a grocery store with visible price advertisements on its exterior wall.']","['A man walks past a grocery store advertising meat specials.', 'A pedestrian walks past a grocery store advertising discounted meat prices.', 'A man walks past a grocery store displaying advertisements for meat products on sale.', 'A pedestrian walks past a grocery store advertising discounted meat items.', 'A man walks past a grocery store advertising meat specials at $1.99 per pound.']",0.8313156962394714
1010_man_mask_0.png,"['A person walks past a grocery store featuring prominent advertisements for discounted products.', 'A pedestrian walks past a grocery store with price signs advertising various food items.', 'A man walks past a grocery store with visible advertisements for discounted food items.', 'A man walks past a grocery store with visible price signs advertising discounted milk and stew items.', 'A man walks past a grocery store with visible price advertisements on its exterior wall.']","['A grocery store is advertising discounted prices for milk, beef stew, and a meat product to attract customers.', ""A grocery store's exterior displays pricing advertisements for milk, beef stew, and other items, indicating normal retail operations."", ""A grocery store's brick exterior displays colorful price signs advertising milk, a steak product, and beef stew."", 'A grocery store displays price signs for milk, a steak product, and beef stew on its brick exterior.', 'A grocery store promotes discounted items with vibrant advertisements on its brick facade.']",0.6923041343688965
1012_bone_toy_mask_0.png,"['A small puppy rests on a blue mat, gazing curiously at the camera.', 'A puppy is resting on a blue mat.', 'A puppy lies on a blue surface, gazing directly at the camera with a calm expression.', 'A small puppy is resting on a blue surface, looking up at the camera.', 'A puppy rests on a mat, pausing to look at the camera after play.']","['The puppy is resting on a mat after playing with its toy.', 'A young puppy rests on a blue surface, gazing directly at the viewer with an attentive expression.', 'A puppy lies down, looking directly at the camera with curious eyes.', 'A puppy rests on a mat, gazing directly at the camera.', 'A young dog rests on a blue surface, gazing directly at the camera with a calm expression.']",0.8347497582435608
1012_dog_toy_mask_merged.png,"['A small puppy rests on a blue mat, gazing curiously at the camera.', 'A puppy is resting on a blue mat.', 'A puppy lies on a blue surface, gazing directly at the camera with a calm expression.', 'A small puppy is resting on a blue surface, looking up at the camera.', 'A puppy rests on a mat, pausing to look at the camera after play.']","['A puppy rests on a mat, looking up at the camera with curiosity.', 'A puppy lies on a mat, attentively looking at the camera.', 'A puppy rests on a mat, gazing up with curiosity while a bone toy lies nearby.', 'A puppy is resting on a mat, gazing attentively toward the camera.', 'A puppy rests on a mat, attentively gazing at the camera.']",0.8667866587638855
1012_puppy_mask_0.png,"['A small puppy rests on a blue mat, gazing curiously at the camera.', 'A puppy is resting on a blue mat.', 'A puppy lies on a blue surface, gazing directly at the camera with a calm expression.', 'A small puppy is resting on a blue surface, looking up at the camera.', 'A puppy rests on a mat, pausing to look at the camera after play.']","['A dog toy rests on a mat after being played with.', 'A pet toy lies on a blue mat, suggesting it was recently used for play.', 'A dog toy rests on a mat after playtime in a quiet indoor space.', 'A dog toy rests on a mat after playtime, indicating a quiet moment following activity in a home.', 'A dog toy was left on the mat after playtime.']",0.6832528710365295
1012_rope_toy_mask_merged.png,"['A small puppy rests on a blue mat, gazing curiously at the camera.', 'A puppy is resting on a blue mat.', 'A puppy lies on a blue surface, gazing directly at the camera with a calm expression.', 'A small puppy is resting on a blue surface, looking up at the camera.', 'A puppy rests on a mat, pausing to look at the camera after play.']","['A puppy lies down, gazing directly at the camera with a curious expression.', 'A puppy rests while looking directly at the camera.', 'A young dog lies down, staring intently at the camera with a curious look.', 'A puppy lies on a surface, gazing curiously at the camera with an attentive expression.', 'A puppy lies down, appearing calm and attentive in a home setting.']",0.7940388321876526
1017_cups_mask_0.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['Two children are near a border fence, one carrying a bag while walking past a checkpoint.', 'Two girls navigate a border crossing point, one pausing near a stop sign while the other proceeds with belongings.', 'Two children navigate a border checkpoint, one gesturing toward a stop sign as they pass through the area.', 'Two girls walk together near a barrier, one gesturing toward something beyond the fence.', 'Two girls walk past a stop sign while navigating a fenced urban area.']",0.655795693397522
1017_cups_mask_1.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['Two girls walk near a fence, one gesturing as the other carries items.', 'Two girls walk past a border fence, one gesturing as they navigate the area.', 'Two girls are interacting near a stop sign in an outdoor area.', 'Two girls walk past a barbed-wire fence, one gesturing as they move through a restricted area.', 'Two children are near a border fence, one carrying a bag while the other stands by a stop sign, suggesting movement near a restricted area.']",0.6489558219909668
1017_girl_in_pink_mask_merged.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['A security checkpoint at a border or restricted area requires vehicles to halt before proceeding.', 'A security checkpoint at a border crossing requires vehicles to stop for inspection, indicated by barriers and signage.', 'A restricted access point with controlled entry is enforced by barriers and signage near a secured perimeter.', 'A controlled access point with barriers and signage indicates a restricted or construction zone near a secured perimeter fence.', 'A security checkpoint enforces controlled access through barriers and signage to restrict entry into a restricted zone.']",0.3193455636501312
1017_plastic_bag_mask_0.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['Two girls walk together, likely heading to school or a nearby destination.', 'Two girls walk together through an outdoor area, passing a stop sign, likely heading to or from a nearby location.', 'Two girls walk together near a fenced area, one holding a drink and the other carrying an object.', 'Two children walk together near a fence, each holding a drink, likely after a break or during a casual outing.', 'Two children walk together in an urban area, one holding a snack and the other a drink.']",0.7236692309379578
1017_stop_sign_mask_0.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['Two girls walk along a border fence, one holding a drink and the other carrying items.', 'Two girls walk past a fenced border area, one carrying a snack and the other with a bag, suggesting a casual outing near the barrier.', 'Two girls walk together, likely heading to or from a school or community space.', 'Two girls are walking side by side in a fenced outdoor area, likely heading to or from an activity.', 'Two girls are walking together in an outdoor urban setting, likely heading to or from an activity.']",0.7101266384124756
1017_yellow_sign_mask_0.png,"['Two girls are walking together, each holding a cup, likely after purchasing treats near a fenced area.', 'Two children walk together near a border fence, each holding a beverage.', 'Two children are navigating a border checkpoint area while carrying drinks.', 'Two girls walk side by side while holding cups, likely moving through a fenced area after a break or activity.', 'Two children walk together through an area near a fenced boundary, each carrying items.']","['Two girls walk together along a concrete path beside a fence, likely after or before an outdoor activity.', 'Two girls are walking together in a fenced outdoor area, likely taking a break.', 'Two girls are walking along a concrete path near a fence, likely after an activity or break.', 'Two girls are walking together along a concrete path, likely returning from a break where they took a drink.', 'Two girls walk together in a fenced outdoor area, likely returning from a break or activity.']",0.6990167498588562
1018_Black_jersey_mask_0.png,"['A baseball runner in a red jersey sprints toward first base as a fielder in a black jersey attempts to tag him.', 'A baseball runner in a red jersey sprints toward a base while a fielder in a black jersey attempts to tag him.', 'A baseball runner in a red uniform sprints toward a base while a fielder in a black uniform attempts to tag him.', 'A runner in a red jersey attempts to reach first base while a fielder in a black jersey tries to tag him.', 'A baseball player in a red uniform is attempting to reach a base while a player in a black uniform attempts to tag him.']","['A baseball pitcher is in the middle of delivering a pitch during a game.', 'A baseball pitcher is in the motion of delivering a pitch during a game.', 'A baseball pitcher is delivering a pitch toward home plate during a game.', 'A baseball pitcher is in the middle of delivering a pitch during a game.', 'A baseball player is in the process of pitching the ball during a game.']",0.6173996925354004
